2922 10   //降雨量记录条数（即行数）  雨量站数（即列数）
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
1.0 	1.1 	1.1 	1.1 	1.1 	1.1 	1.2 	1.1 	1.1 	1.2 
0.3 	0.3 	0.3 	0.3 	0.3 	0.3 	0.5 	0.3 	0.3 	0.0 
25.6 	28.0 	28.0 	28.0 	28.0 	28.0 	25.1 	28.0 	28.0 	33.3 
11.9 	13.2 	13.2 	13.2 	13.2 	13.2 	13.4 	13.2 	13.2 	14.3 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
0.2 	0.2 	0.2 	0.2 	0.2 	0.2 	0.5 	0.2 	0.2 	0.0 
1.6 	1.6 	1.6 	1.6 	1.6 	1.6 	1.1 	1.6 	1.6 	2.1 
12.1 	14.1 	14.1 	14.1 	14.1 	14.1 	14.9 	14.1 	14.1 	15.2 
0.1 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
1.9 	1.4 	1.4 	1.4 	1.4 	1.4 	1.2 	1.4 	1.4 	1.0 
6.7 	5.4 	5.4 	5.4 	5.4 	5.4 	5.2 	5.4 	5.4 	4.2 
28.1 	25.7 	25.7 	25.7 	25.7 	25.7 	28.4 	25.7 	25.7 	20.5 
13.5 	15.7 	15.7 	15.7 	15.7 	15.7 	17.0 	15.7 	15.7 	16.7 
11.9 	11.4 	11.4 	11.4 	11.4 	11.4 	10.1 	11.4 	11.4 	12.1 
0.2 	0.5 	0.5 	0.5 	0.5 	0.5 	1.0 	0.5 	0.5 	0.2 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
9.0 	8.6 	8.6 	8.6 	8.6 	8.6 	9.9 	8.6 	8.6 	7.0 
3.0 	2.9 	2.9 	2.9 	2.9 	2.9 	3.3 	2.9 	2.9 	2.3 
23.3 	24.8 	24.8 	24.8 	24.8 	24.8 	25.4 	24.8 	24.8 	25.6 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
0.1 	0.3 	0.3 	0.3 	0.3 	0.3 	0.3 	0.3 	0.3 	0.4 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
0.6 	0.5 	0.5 	0.5 	0.5 	0.5 	0.6 	0.5 	0.5 	0.4 
0.5 	0.9 	0.9 	0.9 	0.9 	0.9 	1.3 	0.9 	0.9 	1.0 
21.4 	28.5 	28.5 	28.5 	28.5 	28.5 	35.9 	28.5 	28.5 	28.2 
41.1 	53.8 	53.8 	53.8 	53.8 	53.8 	56.5 	53.8 	53.8 	63.7 
12.5 	11.7 	11.7 	11.7 	11.7 	11.7 	13.0 	11.7 	11.7 	9.6 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
1.5 	2.3 	2.3 	2.3 	2.3 	2.3 	2.4 	2.3 	2.3 	2.9 
1.9 	2.2 	2.2 	2.2 	2.2 	2.2 	2.4 	2.2 	2.2 	2.4 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
9.0 	7.6 	7.6 	7.6 	7.6 	7.6 	6.5 	7.6 	7.6 	7.2 
60.4 	51.3 	51.3 	51.3 	51.3 	51.3 	45.7 	51.3 	51.3 	47.7 
67.2 	58.1 	58.1 	58.1 	58.1 	58.1 	48.4 	58.1 	58.1 	58.8 
2.9 	3.1 	3.1 	3.1 	3.1 	3.1 	3.0 	3.1 	3.1 	3.5 
0.7 	0.3 	0.3 	0.3 	0.3 	0.3 	0.2 	0.3 	0.3 	0.0 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
2.3 	3.3 	3.3 	3.3 	3.3 	3.3 	5.1 	3.3 	3.3 	2.4 
1.6 	2.9 	2.9 	2.9 	2.9 	2.9 	2.5 	2.9 	2.9 	4.5 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
17.9 	20.8 	20.8 	20.8 	20.8 	20.8 	21.5 	20.8 	20.8 	22.9 
0.2 	0.1 	0.1 	0.1 	0.1 	0.1 	0.2 	0.1 	0.1 	0.0 
14.6 	16.4 	16.4 	16.4 	16.4 	16.4 	17.7 	16.4 	16.4 	16.8 
0.6 	0.3 	0.3 	0.3 	0.3 	0.3 	0.0 	0.3 	0.3 	0.2 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
31.2 	36.2 	36.2 	36.2 	36.2 	36.2 	21.8 	36.2 	36.2 	55.7 
46.4 	68.0 	68.0 	68.0 	68.0 	68.0 	71.5 	68.0 	68.0 	86.2 
7.6 	7.5 	7.5 	7.5 	7.5 	7.5 	8.4 	7.5 	7.5 	6.6 
13.7 	13.9 	13.9 	13.9 	13.9 	13.9 	14.3 	13.9 	13.9 	13.6 
3.7 	4.3 	4.3 	4.3 	4.3 	4.3 	3.3 	4.3 	4.3 	6.0 
4.6 	6.4 	6.4 	6.4 	6.4 	6.4 	7.4 	6.4 	6.4 	7.1 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
13.9 	13.8 	13.8 	13.8 	13.8 	13.8 	13.3 	13.8 	13.8 	14.1 
8.0 	19.5 	19.5 	19.5 	19.5 	19.5 	27.9 	19.5 	19.5 	22.6 
46.7 	35.4 	35.4 	35.4 	35.4 	35.4 	24.2 	35.4 	35.4 	35.4 
6.9 	5.6 	5.6 	5.6 	5.6 	5.6 	3.9 	5.6 	5.6 	5.9 
6.1 	7.9 	7.9 	7.9 	7.9 	7.9 	7.6 	7.9 	7.9 	9.9 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
7.0 	6.6 	6.6 	6.6 	6.6 	6.6 	6.8 	6.6 	6.6 	5.9 
1.2 	0.7 	0.7 	0.7 	0.7 	0.7 	0.6 	0.7 	0.7 	0.2 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
3.6 	7.4 	7.4 	7.4 	7.4 	7.4 	6.5 	7.4 	7.4 	12.2 
58.6 	50.9 	50.9 	50.9 	50.9 	50.9 	45.7 	50.9 	50.9 	48.3 
43.0 	56.3 	56.3 	56.3 	56.3 	56.3 	59.3 	56.3 	56.3 	66.7 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
3.1 	4.5 	4.5 	4.5 	4.5 	4.5 	9.2 	4.5 	4.5 	1.1 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
37.0 	40.2 	40.2 	40.2 	40.2 	40.2 	43.5 	40.2 	40.2 	40.2 
88.0 	79.7 	79.7 	79.7 	79.7 	79.7 	77.6 	79.7 	79.7 	73.4 
7.7 	6.6 	6.6 	6.6 	6.6 	6.6 	5.7 	6.6 	6.6 	6.4 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.1 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
1.3 	1.8 	1.8 	1.8 	1.8 	1.8 	3.0 	1.8 	1.8 	1.0 
45.2 	53.1 	53.1 	53.1 	53.1 	53.1 	54.1 	53.1 	53.1 	59.9 
0.2 	1.1 	1.1 	1.1 	1.1 	1.1 	0.4 	1.1 	1.1 	2.8 
12.0 	14.5 	14.5 	14.5 	14.5 	14.5 	6.2 	14.5 	14.5 	25.2 
0.3 	0.7 	0.7 	0.7 	0.7 	0.7 	0.0 	0.7 	0.7 	1.8 
30.9 	23.7 	23.7 	23.7 	23.7 	23.7 	23.7 	23.7 	23.7 	16.5 
0.5 	3.8 	3.8 	3.8 	3.8 	3.8 	3.5 	3.8 	3.8 	7.5 
9.6 	10.3 	10.3 	10.3 	10.3 	10.3 	7.1 	10.3 	10.3 	14.1 
0.6 	1.0 	1.0 	1.0 	1.0 	1.0 	0.3 	1.0 	1.0 	2.2 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.1 	0.0 	0.0 	0.0 
1.5 	2.3 	2.3 	2.3 	2.3 	2.3 	3.4 	2.3 	2.3 	1.9 
3.1 	2.0 	2.0 	2.0 	2.0 	2.0 	2.4 	2.0 	2.0 	0.5 
14.5 	18.0 	18.0 	18.0 	18.0 	18.0 	14.5 	18.0 	18.0 	25.1 
131.8 	106.7 	106.7 	106.7 	106.7 	106.7 	110.6 	106.7 	106.7 	77.8 
42.0 	43.9 	43.9 	43.9 	43.9 	43.9 	49.1 	43.9 	43.9 	40.7 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
0.1 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
3.8 	4.5 	4.5 	4.5 	4.5 	4.5 	5.5 	4.5 	4.5 	4.3 
21.9 	24.2 	24.2 	24.2 	24.2 	24.2 	25.0 	24.2 	24.2 	25.8 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
0.4 	0.4 	0.4 	0.4 	0.4 	0.4 	0.3 	0.4 	0.4 	0.5 
35.9 	22.5 	22.5 	22.5 	22.5 	22.5 	24.4 	22.5 	22.5 	7.3 
17.5 	22.2 	22.2 	22.2 	22.2 	22.2 	27.8 	22.2 	22.2 	21.2 
4.9 	4.3 	4.3 	4.3 	4.3 	4.3 	4.4 	4.3 	4.3 	3.6 
0.5 	0.7 	0.7 	0.7 	0.7 	0.7 	0.5 	0.7 	0.7 	1.1 
2.2 	2.4 	2.4 	2.4 	2.4 	2.4 	2.2 	2.4 	2.4 	2.8 
7.0 	13.1 	13.1 	13.1 	13.1 	13.1 	13.2 	13.1 	13.1 	19.1 
14.5 	19.4 	19.4 	19.4 	19.4 	19.4 	24.6 	19.4 	19.4 	19.0 
76.3 	77.8 	77.8 	77.8 	77.8 	77.8 	75.3 	77.8 	77.8 	81.7 
11.3 	12.1 	12.1 	12.1 	12.1 	12.1 	11.8 	12.1 	12.1 	13.2 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
2.7 	4.7 	4.7 	4.7 	4.7 	4.7 	3.8 	4.7 	4.7 	7.5 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
10.5 	6.9 	6.9 	6.9 	6.9 	6.9 	4.6 	6.9 	6.9 	5.5 
25.6 	19.5 	19.5 	19.5 	19.5 	19.5 	0.0 	19.5 	19.5 	32.8 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
0.1 	0.4 	0.4 	0.4 	0.4 	0.4 	0.0 	0.4 	0.4 	1.0 
0.0 	0.1 	0.1 	0.1 	0.1 	0.1 	0.0 	0.1 	0.1 	0.3 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
46.2 	15.4 	15.4 	15.4 	15.4 	15.4 	0.0 	15.4 	15.4 	0.0 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
1.4 	5.2 	5.2 	5.2 	5.2 	5.2 	4.6 	5.2 	5.2 	9.5 
0.6 	0.6 	0.6 	0.6 	0.6 	0.6 	0.0 	0.6 	0.6 	1.1 
13.4 	16.5 	16.5 	16.5 	16.5 	16.5 	16.3 	16.5 	16.5 	19.9 
81.3 	66.1 	66.1 	66.1 	66.1 	66.1 	56.1 	66.1 	66.1 	60.8 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
5.8 	7.0 	7.0 	7.0 	7.0 	7.0 	9.0 	7.0 	7.0 	6.2 
6.7 	6.9 	6.9 	6.9 	6.9 	6.9 	7.5 	6.9 	6.9 	6.5 
0.1 	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 	0.0 
0.4 	0.1 	0.1 	0.1 	0.1 	0.1 	0.0 	0.1 	0.1 	0.0 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
0.9 	1.3 	1.3 	1.3 	1.3 	1.3 	0.7 	1.3 	1.3 	2.4 
0.5 	0.9 	0.9 	0.9 	0.9 	0.9 	1.5 	0.9 	0.9 	0.8 
2.1 	5.7 	5.7 	5.7 	5.7 	5.7 	9.2 	5.7 	5.7 	5.7 
5.6 	11.0 	11.0 	11.0 	11.0 	11.0 	0.7 	11.0 	11.0 	26.6 
2.4 	3.2 	3.2 	3.2 	3.2 	3.2 	6.1 	3.2 	3.2 	1.0 
0.2 	0.1 	0.1 	0.1 	0.1 	0.1 	0.0 	0.1 	0.1 	0.0 
1.7 	3.4 	3.4 	3.4 	3.4 	3.4 	3.6 	3.4 	3.4 	4.9 
3.8 	1.3 	1.3 	1.3 	1.3 	1.3 	0.0 	1.3 	1.3 	0.0 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
2.2 	1.0 	1.0 	1.0 	1.0 	1.0 	0.0 	1.0 	1.0 	0.8 
8.9 	6.1 	6.1 	6.1 	6.1 	6.1 	2.8 	6.1 	6.1 	6.5 
0.7 	1.3 	1.3 	1.3 	1.3 	1.3 	3.2 	1.3 	1.3 	0.0 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
0.6 	1.1 	1.1 	1.1 	1.1 	1.1 	0.0 	1.1 	1.1 	2.7 
14.3 	8.9 	8.9 	8.9 	8.9 	8.9 	8.5 	8.9 	8.9 	3.9 
1.9 	2.4 	2.4 	2.4 	2.4 	2.4 	4.6 	2.4 	2.4 	0.7 
0.1 	0.1 	0.1 	0.1 	0.1 	0.1 	0.2 	0.1 	0.1 	0.0 
1.1 	0.4 	0.4 	0.4 	0.4 	0.4 	0.0 	0.4 	0.4 	0.0 
0.1 	0.1 	0.1 	0.1 	0.1 	0.1 	0.2 	0.1 	0.1 	0.0 
2.2 	8.7 	8.7 	8.7 	8.7 	8.7 	16.8 	8.7 	8.7 	7.0 
3.0 	2.2 	2.2 	2.2 	2.2 	2.2 	0.0 	2.2 	2.2 	3.7 
27.6 	38.8 	38.8 	38.8 	38.8 	38.8 	45.1 	38.8 	38.8 	43.7 
0.7 	18.3 	18.3 	18.3 	18.3 	18.3 	10.9 	18.3 	18.3 	43.4 
10.4 	29.9 	29.9 	29.9 	29.9 	29.9 	27.4 	29.9 	29.9 	51.8 
1.7 	4.6 	4.6 	4.6 	4.6 	4.6 	0.0 	4.6 	4.6 	12.0 
53.7 	102.5 	102.5 	102.5 	102.5 	102.5 	178.9 	102.5 	102.5 	74.9 
11.9 	13.6 	13.6 	13.6 	13.6 	13.6 	15.7 	13.6 	13.6 	13.2 
0.1 	0.1 	0.1 	0.1 	0.1 	0.1 	0.0 	0.1 	0.1 	0.2 
31.2 	31.0 	31.0 	31.0 	31.0 	31.0 	28.7 	31.0 	31.0 	33.1 
9.2 	8.0 	8.0 	8.0 	8.0 	8.0 	8.2 	8.0 	8.0 	6.7 
0.4 	0.4 	0.4 	0.4 	0.4 	0.4 	0.4 	0.4 	0.4 	0.5 
0.0 	0.1 	0.1 	0.1 	0.1 	0.1 	0.2 	0.1 	0.1 	0.0 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
4.1 	3.9 	3.9 	3.9 	3.9 	3.9 	4.9 	3.9 	3.9 	2.6 
0.0 	0.1 	0.1 	0.1 	0.1 	0.1 	0.2 	0.1 	0.1 	0.0 
16.3 	6.3 	6.3 	6.3 	6.3 	6.3 	1.3 	6.3 	6.3 	1.2 
6.2 	2.9 	2.9 	2.9 	2.9 	2.9 	2.6 	2.9 	2.9 	0.0 
0.1 	0.2 	0.2 	0.2 	0.2 	0.2 	0.4 	0.2 	0.2 	0.0 
0.1 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.1 	0.0 	0.0 	0.0 
9.8 	11.5 	11.5 	11.5 	11.5 	11.5 	9.2 	11.5 	11.5 	15.6 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
3.6 	1.4 	1.4 	1.4 	1.4 	1.4 	0.5 	1.4 	1.4 	0.0 
2.2 	0.8 	0.8 	0.8 	0.8 	0.8 	0.1 	0.8 	0.8 	0.0 
1.0 	1.2 	1.2 	1.2 	1.2 	1.2 	1.1 	1.2 	1.2 	1.4 
0.1 	0.2 	0.2 	0.2 	0.2 	0.2 	0.0 	0.2 	0.2 	0.4 
0.6 	0.3 	0.3 	0.3 	0.3 	0.3 	0.3 	0.3 	0.3 	0.1 
5.2 	5.1 	5.1 	5.1 	5.1 	5.1 	6.0 	5.1 	5.1 	4.0 
0.2 	0.3 	0.3 	0.3 	0.3 	0.3 	0.5 	0.3 	0.3 	0.1 
1.4 	1.9 	1.9 	1.9 	1.9 	1.9 	1.5 	1.9 	1.9 	2.7 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
